id_news,country,news,time,title_trans,type_news,cnn_prediction
mexico_bbc_2016_71,Mexico,bbc,2016-02-29,Mexico: Pemex has its worst results in 10 years,global,sports
mexico_bbc_2016_73,Mexico,bbc,2016-10-18,Mexico extradites US entrepreneur Ye Gon,global,crime
mexico_bbc_2016_74,Mexico,bbc,2016-02-26,The former President of Mexico Vicente Fox meets Donald Trump ...,global,crime
mexico_bbc_2016_75,Mexico,bbc,2016-05-14,Justice in Mexico absolves the last three soldiers accused ...,global,economi
mexico_bbc_2016_76,Mexico,bbc,2016-10-25,"Carlos Alberto dies, author of ""perfect shot"" and captain of the ...",global,crime
mexico_bbc_2016_77,Mexico,bbc,2016-06-11,"The violent life of ""El Guero"" Palma, the drug dealer released in ...",global,polit
mexico_bbc_2016_78,Mexico,bbc,2016-09-21,4 Reasons why many Mexicans are angry and ...,global,crime
mexico_bbc_2016_79,Mexico,bbc,2016-04-21,"Discover the longest ""narcotúnel"" US-Mexico",global,polit
mexico_bbc_2016_80,Mexico,bbc,2016-05-24,08/10 rule: the controversy over excessive foreigners in football ...,global,polit
mexico_bbc_2016_82,Mexico,bbc,2016-10-10,"Mexico: thus came the brutal and forgotten slaughter of Allende, one of ...",global,sports
mexico_bbc_2016_83,Mexico,bbc,2016-11-16,The government of Mexico plan to protect its citizens ...,global,sports
mexico_bbc_2016_84,Mexico,bbc,2016-11-18,Mexico: error forcing Dell to sell for US $ 33 your laptop ...,global,polit
mexico_bbc_2016_85,Mexico,bbc,2016-01-08,The reason Justin Bieber expelled archaeological site ...,global,polit
mexico_bbc_2016_87,Mexico,bbc,2016-03-04,"Atoyac, Mexico river that disappeared in two days",global,crime
mexico_bbc_2016_88,Mexico,bbc,2016-01-05,Donald Trump's announcement shows Morocco to discuss the ...,global,polit
mexico_bbc_2016_89,Mexico,bbc,2016-07-13,"The controversy that erupted in Mexico Bantu's death, the gorilla more ...",global,polit
mexico_bbc_2016_90,Mexico,bbc,2016-04-05,The worker who hung a flag of Mexico in a Trump Tower in ...,global,economi
mexico_bbc_2016_91,Mexico,bbc,2016-01-22,"Ayotzinapa survivor: ""We feel cheated by the ...",global,polit
mexico_bbc_2016_92,Mexico,bbc,2016-02-23,Subcomandante Marcos is no longer a fugitive from justice in ...,global,polit
mexico_bbc_2016_93,Mexico,bbc,2016-02-02,Mexico: the scandal over the video of police fleeing a crime,global,educ
mexico_bbc_2016_94,Mexico,bbc,2016-09-19,Triathlon: the dramatic arrival of Johathan Brownlee in Mexico (and ...,global,economi
mexico_bbc_2016_95,Mexico,bbc,2016-02-08,Mexico: Actor Sikhs complaint banned flying Aeroméxico not ...,global,polit
mexico_bbc_2016_96,Mexico,bbc,2016-06-01,The humiliating shaven hair which underwent a group of ...,global,sports
mexico_bbc_2016_97,Mexico,bbc,2016-08-09,Doubts surrounding the murder of the director of Miss World Mexico,global,sports
mexico_bbc_2016_98,Mexico,bbc,2016-02-15,"Chiapas, the ""rebel"" territory of the Mexican Catholic Church which ...",global,polit
mexico_bbc_2016_100,Mexico,bbc,2016-09-16,"The rare genetic disease Gaten Matarazzo, actor of ""Stranger ...",global,health
mexico_bbc_2017_0,Mexico,bbc,2017-01-25,Donald Trump signed the executive order for the construction of the wall ...,global,corrupt
mexico_bbc_2017_2,Mexico,bbc,2017-09-19,At least 305 killed by the powerful earthquake of magnitude 7.1 that ...,global,polit
mexico_bbc_2017_3,Mexico,bbc,2017-01-10,How it benefits the US manufacturing products in Mexico,global,polit
mexico_bbc_2017_4,Mexico,bbc,2017-09-08,"8.2 magnitude earthquake, the biggest in a century, shakes southwestern ...",global,crime
mexico_bbc_2017_6,Mexico,bbc,2017-01-19,"Why Mexico extradited the ""Chapo"" Guzman day before taking ...",global,polit
mexico_bbc_2017_7,Mexico,bbc,2017-01-03,Why Ford canceled an investment of US $ 1.600 million for a ...,global,crime
mexico_bbc_2017_8,Mexico,bbc,2017-10-11,Why can not Mexico considers that he should not raise ...,global,crime
mexico_bbc_2017_10,Mexico,bbc,2017-06-16,The paradox Chile and Mexico face: why no ...,global,polit
mexico_bbc_2017_11,Mexico,bbc,2017-06-24,Confederations Cup 2017: Mexico eliminates local Russia and ...,global,crime
mexico_bbc_2017_12,Mexico,bbc,2017-09-08,How prepared was Mexico's infrastructure to support the ...,global,crime
mexico_bbc_2017_13,Mexico,bbc,2017-01-16,Mexico: 5 people killed in a shooting at a music festival ...,global,economi
mexico_bbc_2017_14,Mexico,bbc,2017-09-21,"Frida Sofia, the 12-year-old rescuers try ...",global,polit
mexico_bbc_2017_15,Mexico,bbc,2017-08-16,5 proposals for Trump to renegotiate NAFTA to Mexico ... ...,global,polit
mexico_bbc_2017_16,Mexico,bbc,2017-03-23,"Miroslava Breach, the ""uncomfortable"" journalist murdered in Mexico ...",global,polit
mexico_bbc_2017_17,Mexico,bbc,2017-01-04,How can affect Mexico's relations with Donald Trump ...,global,crime
mexico_bbc_2017_18,Mexico,bbc,2017-05-02,"Damaso stop ""The Bachelor"" Nunez: security chief ...",global,economi
mexico_bbc_2017_19,Mexico,bbc,2017-04-12,Why Mexico is not prepared to organize a World ...,global,polit
mexico_bbc_2017_21,Mexico,bbc,2017-01-05,"Donald Trump threatens Toyota with a ""high tariff"" if you do not move ...",global,crime
mexico_bbc_2017_22,Mexico,bbc,2017-08-09,United States punishes Mexican soccer player Rafael Marquez and ...,global,crime
mexico_bbc_2017_23,Mexico,bbc,2017-07-24,Mexico loses to Jamaica in the Gold Cup and the 5 defeats ...,global,crime
mexico_bbc_2017_24,Mexico,bbc,2017-09-07,Mexico expels North Korean ambassador in retaliation for ...,global,polit
mexico_bbc_2017_25,Mexico,bbc,2017-04-26,Donald Trump assures Mexico and Canada that the United States not ...,global,crime
mexico_bbc_2017_26,Mexico,bbc,2017-04-15,"""That's gentlemen, I am Javier Duarte"" and fell in Guatemala ...",global,economi
mexico_bbc_2017_27,Mexico,bbc,2017-03-30,The scandal in Mexico by the judge who acquitted one of the young ...,global,crime
mexico_bbc_2017_31,Mexico,bbc,2017-01-28,"""Great success Great idea."" Netanyahu's controversial message of support ...",global,polit
mexico_bbc_2017_32,Mexico,bbc,2017-01-05,"Protests, looting, business closures, roadblocks and 250 ...",global,polit
mexico_bbc_2017_33,Mexico,bbc,2017-10-18,What impact in Latin America (and not only in Mexico) A ...,global,polit
mexico_bbc_2017_34,Mexico,bbc,2017-03-14,"Mexico: what is known about the ""big discovery"" of mass graves in ...",global,crime
mexico_bbc_2017_35,Mexico,bbc,2017-10-23,The visit of Lee Harvey Oswald at Cuba's embassy in Mexico and ...,global,polit
mexico_bbc_2017_37,Mexico,bbc,2017-10-29,"Lewis Hamilton enters the ""podium"" of the greatest Formula One ...",global,economi
mexico_bbc_2017_39,Mexico,bbc,2017-02-12,"""Hard against the wall!"": Tens of thousands of Mexicans march ...",global,polit
mexico_bbc_2017_41,Mexico,bbc,2017-06-19,"How is Pegasus, the software can keep an eye on using the camera and ...",global,crime
mexico_bbc_2017_42,Mexico,bbc,2017-02-06,US 10 products on which they depend million ...,global,crime
mexico_bbc_2017_43,Mexico,bbc,2017-01-18,Cancun shooting sparked panic among residents of the popular ...,global,crime
mexico_bbc_2017_44,Mexico,bbc,2017-07-31,Donald Trump refutes Mexico: no congratulations for his political ...,global,educ
mexico_bbc_2017_45,Mexico,bbc,2017-07-17,Guatemala extradites former governor of Mexico's controversial ...,global,polit
mexico_bbc_2017_46,Mexico,bbc,2017-09-23,"""Two people die from heart attacks"" after 6.1 magnitude earthquake in ...",global,economi
mexico_bbc_2017_47,Mexico,bbc,2017-05-21,Russian citizen who was attacked by a mob in Mexico ...,global,health
mexico_bbc_2017_48,Mexico,bbc,2017-05-10,The controversy in Mexico by the report which places it as the country ...,global,crime
mexico_bbc_2017_49,Mexico,bbc,2017-06-21,"""Ehhh, pu ..."" insulting cry of fans of Mexico ...",global,polit
mexico_bbc_2017_51,Mexico,bbc,2017-08-23,"Trump: ""We will build the wall with Mexico if we have to ...",global,polit
mexico_bbc_2017_52,Mexico,bbc,2017-07-20,"The death of drug lord Jesus Perez Luna, ""The Eye"", a leading ...",global,sports
mexico_bbc_2017_54,Mexico,bbc,2017-04-25,US .: Trump takes the starting costs of building the wall ...,global,economi
mexico_bbc_2017_55,Mexico,bbc,2017-06-22,President Enrique Peña Nieto denies that the government of Mexico ...,global,polit
mexico_bbc_2017_56,Mexico,bbc,2017-09-28,Can the earthquake in Mexico be related to the increase of ...,global,polit
mexico_bbc_2017_57,Mexico,bbc,2017-10-16,"Raul Cervantes resignation of Attorney General of Mexico, after ...",global,polit
mexico_bbc_2017_58,Mexico,bbc,2017-01-18,"Killed in Mexico Isidro Baldenegro, the well-known environmental activist ...",global,polit
mexico_bbc_2017_59,Mexico,bbc,2017-05-18,US officially starts the process to renegotiate the ...,global,health
mexico_bbc_2017_60,Mexico,bbc,2017-09-13,The products most exported Mexico to the United States with ...,global,polit
mexico_bbc_2017_61,Mexico,bbc,2017-05-26,"""The narco submitted to the government, employers and is undergoing ...",global,polit
mexico_bbc_2017_62,Mexico,bbc,2017-07-29,Mexico: abandon a truck with 178 migrants in Veracruz,global,polit
mexico_bbc_2017_63,Mexico,bbc,2017-04-10,"The arrest in Italy of Tomas Yarrington, Mexico's former governor ...",global,polit
mexico_bbc_2017_65,Mexico,bbc,2017-12-06,"The controversy over the proposed ""amnesty"" of criminals in Mexico ...",global,polit
mexico_bbc_2017_66,Mexico,bbc,2017-04-03,"Mexico: newspaper he was working Miroslava Breach, the ...",global,polit
mexico_bbc_2017_67,Mexico,bbc,2017-03-08,3 aces Mexico to negotiate with US President ...,global,sports
mexico_bbc_2017_69,Mexico,bbc,2017-07-11,Mexico: international experts who investigated the disappearance of ...,global,polit
mexico_bbc_2017_70,Mexico,bbc,2017-09-08,What are mysterious flashes of light appeared in the sky ...,global,sports
mexico_bbc_2017_71,Mexico,bbc,2017-08-23,The longest trial in the history of Mexico: condemn the kingpin Miguel ...,global,polit
mexico_bbc_2017_72,Mexico,bbc,2017-03-23,"Mexico: a family vacation and a young musician, victims ...",global,polit
mexico_bbc_2017_73,Mexico,bbc,2017-01-23,"Donald Trump withdrew the United States from TPP, the Agreement ...",global,economi
mexico_bbc_2017_74,Mexico,bbc,2017-07-14,11 dead and 4 children in an attack unhurt amidst a party ...,global,economi
mexico_bbc_2017_75,Mexico,bbc,2017-09-19,Why the murder of Castilla Mara unleashed an unprecedented wave of ...,global,polit
mexico_bbc_2017_76,Mexico,bbc,2017-09-26,United States begins the construction of eight prototypes of the wall ...,global,polit
mexico_bbc_2017_77,Mexico,bbc,2017-09-16,"The mysterious murder in Mexico of Carlos Muñoz Portal, the ...",global,crime
mexico_bbc_2017_78,Mexico,bbc,2017-04-25,Tuna trade dispute Mexico beat the United States ... and ...,global,economi
mexico_bbc_2017_79,Mexico,bbc,2017-05-16,The shocking stabbing of a priest as he gave mass in ...,global,polit
mexico_bbc_2017_80,Mexico,bbc,2017-11-09,"And who was accusing Rubén Ramírez Cárdenas, the ...",global,economi
mexico_bbc_2017_81,Mexico,bbc,2017-03-05,"""If Donald Trump meets deporting undocumented immigrants, Mexico ...",global,polit
mexico_bbc_2017_82,Mexico,bbc,2017-12-21,They found the bodies of 6 men hanging from bridges near the ...,global,educ
mexico_bbc_2017_83,Mexico,bbc,2017-04-14,Hell of the press in Mexico: 15 shot and killed ...,global,polit
mexico_bbc_2017_84,Mexico,bbc,2017-09-09,Hurricane Katia cause mudslides that left two dead in Veracruz ...,global,economi
mexico_bbc_2017_85,Mexico,bbc,2017-08-31,United States accepts the assistance offered by Mexico after ...,global,polit
mexico_bbc_2017_86,Mexico,bbc,2017-11-24,Mexico created the largest marine park in North America ...,global,polit
mexico_bbc_2017_87,Mexico,bbc,2017-06-06,The bittersweet agreement ending the dispute over sugar between ...,global,economi
mexico_bbc_2017_88,Mexico,bbc,2017-09-11,"""It's like we did not exist"": the anguish, suffering and ...",global,polit
mexico_bbc_2017_89,Mexico,bbc,2017-06-05,Panama stop at the former governor of Quintana Roo Roberto ...,global,crime
mexico_bbc_2017_90,Mexico,bbc,2017-01-05,The wave of rumors that erupted in Mexico City fear ...,global,polit
mexico_bbc_2017_91,Mexico,bbc,2017-09-20,"Thus was Jojutla, the township near the epicenter of the earthquake that ...",global,religion
mexico_bbc_2017_92,Mexico,bbc,2017-09-22,"The case of ""Frida Sofia"" in school collapsed by the earthquake in ...",global,crime
mexico_bbc_2017_93,Mexico,bbc,2017-02-20,Mexico's spectacular caves harboring microbes more ...,global,polit
mexico_bbc_2017_94,Mexico,bbc,2017-05-05,The lawsuit against the California Hotel in Mexico that is not the ...,global,polit
mexico_bbc_2017_96,Mexico,bbc,2017-06-20,"How to protect yourself from Pegasus, the surveillance system in the center of ...",global,polit
mexico_bbc_2017_97,Mexico,bbc,2017-02-01,Peña Nieto's government denies that Trump threatened to ...,global,educ
mexico_bbc_2017_98,Mexico,bbc,2017-12-27,"Who is Chepa, Jalisco Cartel kingpin Next Generation ...",global,polit
mexico_bbc_2017_99,Mexico,bbc,2017-03-31,#NoEsDeHombres: The controversial seat with male genitals ...,global,polit
mexico_bbc_2017_100,Mexico,bbc,2017-12-19,What is the difference between a cold and flu?,global,polit
mexico_bbc_2017_101,Mexico,bbc,2017-01-17,"Sick and fragile: the tragic life of the iconic ""Afghan girl"" National ...",global,crime
mexico_bbc_2018_0,Mexico,bbc,2018-07-03,What did right (and how badly) Lopez Obrador when he ruled City ...,global,polit
mexico_bbc_2018_1,Mexico,bbc,2018-10-19,Caravan of migrants: the hours of anguish and chaos experienced in ...,global,polit
mexico_bbc_2018_2,Mexico,bbc,2018-08-27,"How the ""AMLO effect"" unhooked the difficult renegotiation of NAFTA ...",global,economi
mexico_bbc_2018_3,Mexico,bbc,2018-07-31,Mexico: Images of AM2431 plane crash in Durango,global,polit
mexico_bbc_2018_4,Mexico,bbc,2018-12-01,"Swearing AMLO: Lopez Obrador, invested president ...",global,crime
mexico_bbc_2018_6,Mexico,bbc,2018-07-02,Mexico is eliminated Russia 2018 after falling 2-0 against Brazil with ...,global,crime
mexico_bbc_2018_7,Mexico,bbc,2018-06-17,"Mexico beats Germany in the World Cup Russia 2018: ""The ...",global,polit
mexico_bbc_2018_8,Mexico,bbc,2018-10-22,Caravan of migrants: Why they accuse Mexico of having ...,global,economi
mexico_bbc_2018_9,Mexico,bbc,2018-09-07,Maradona in Mexico with Dorados de Sinaloa: the ambivalent ...,global,polit
mexico_bbc_2018_10,Mexico,bbc,2018-03-08,Why Mexico and Canada could be temporarily exempt from ...,global,polit
mexico_bbc_2018_11,Mexico,bbc,2018-10-29,New Mexico Airport: AMLO confirmed that his government ...,global,economi
mexico_bbc_2018_12,Mexico,bbc,2018-10-01,"3 Differences between NAFTA and T-MEC, the new trade agreement ...",global,polit
mexico_bbc_2018_13,Mexico,bbc,2018-02-16,Earthquake in Mexico: A strong earthquake of magnitude 7.2 with the epicenter ...,global,polit
mexico_bbc_2018_14,Mexico,bbc,2018-07-13,Mexico: the striking similarities between Lopez Obrador and Trump (and ...,global,crime
mexico_bbc_2018_15,Mexico,bbc,2018-06-13,What role will play Mexico in the World 2026 to be organized by ...,global,economi
mexico_bbc_2018_16,Mexico,bbc,2018-11-26,Caravan of migrants in Tijuana: Mexico confirms that deported ...,global,polit
mexico_bbc_2018_17,Mexico,bbc,2018-05-31,Mexico's response to tariffs imposed by the United ...,global,crime
mexico_bbc_2018_18,Mexico,bbc,2018-05-16,Elections in Mexico: the former first lady Margarita Zavala resigns ...,global,crime
mexico_bbc_2018_19,Mexico,bbc,2018-10-30,Border Mexico - United States: what can do and what not ...,global,crime
mexico_bbc_2018_20,Mexico,bbc,2018-10-10,Michael Hurricane Category 4 landfall in Mexico Beach and ...,global,polit
mexico_bbc_2018_21,Mexico,bbc,2018-08-08,"Mexico: Release Elba Esther Gordillo, who was considered the ...",global,polit
mexico_bbc_2018_22,Mexico,bbc,2018-11-09,"Mexico: the murder of Valeria Medel, daughter of the deputy of Morena ...",global,polit
mexico_bbc_2018_23,Mexico,bbc,2018-07-25,"Mexico: the ""abusive"" privileges in government that AMLO wants ...",global,crime
mexico_bbc_2018_24,Mexico,bbc,2018-11-13,"Trial ""El Chapo"" Guzman: the surprising accusations ...",global,crime
mexico_bbc_2018_25,Mexico,bbc,2018-11-17,"The caravan of migrants come to Tijuana, where they ask for asylum ...",global,polit
mexico_bbc_2018_26,Mexico,bbc,2018-07-02,AMLO assumes the presidency of Mexico: 3 time bombs ...,global,crime
mexico_bbc_2018_28,Mexico,bbc,2018-09-27,"Mexico: Javier Duarte, former governor of Veracruz, declared ...",global,crime
mexico_bbc_2018_29,Mexico,bbc,2018-04-01,Where he goes and seeks the great caravan of migrants ...,global,polit
mexico_bbc_2018_30,Mexico,bbc,2018-12-12,Virgen de Guadalupe in Mexico: the appearance in 1531 that gave birth ...,global,economi
mexico_bbc_2018_31,Mexico,bbc,2018-10-23,Hurricane Willa: How Mexico prepares for this phenomenon and for ...,global,polit
